model,acc,f1,P,neg,L
GCN_GAE,0.54,0.7012987012987013,0.19,,
CCRNE,0.56,0.717948717948718,0.2,200.0,
MCLS,0.525,0.6885245901639344,0.2,200.0,
LP_PUL,0.535,0.6970684039087948,0.2,200.0,
PU_LP,0.5481481481481482,0.7081339712918661,0.2,270.0,
RCSVM,0.38268156424581007,0.5535353535353535,0.2,716.0,
RANDOM,0.445,0.615916955017301,0.2,,
RGCN_GAE,0.635,0.7767584097859327,0.2,,2.0
RGCN_GAE,0.605,0.7538940809968847,0.2,,3.0
RGCN_GAE,0.585,0.7381703470031545,0.2,,4.0
RGCN_GAE,0.525,0.6885245901639344,0.2,,5.0
RLP_PUL,0.56,0.717948717948718,0.2,,
GCN_GAE,0.515,0.6798679867986799,0.2,,
CCRNE,0.51,0.6754966887417219,0.21,200.0,
MCLS,0.52,0.6842105263157895,0.21,200.0,
LP_PUL,0.55,0.7096774193548387,0.21,200.0,
PU_LP,0.5633802816901409,0.7207207207207207,0.21,284.0,
RCSVM,0.3973941368078176,0.5687645687645687,0.21,307.0,
RANDOM,0.55,0.7096774193548387,0.21,,
RGCN_GAE,0.63,0.7730061349693251,0.21,,2.0
RGCN_GAE,0.62,0.7654320987654321,0.21,,3.0
RGCN_GAE,0.61,0.7577639751552795,0.21,,4.0
RGCN_GAE,0.59,0.7421383647798742,0.21,,5.0
RLP_PUL,0.57,0.7261146496815286,0.21,,
GCN_GAE,0.545,0.7055016181229773,0.21,,
CCRNE,0.525,0.6885245901639344,0.22,200.0,
MCLS,0.51,0.6754966887417219,0.22,200.0,
LP_PUL,0.57,0.7261146496815286,0.22,200.0,
PU_LP,0.5488215488215489,0.7086956521739131,0.22,297.0,
RCSVM,0.40350877192982454,0.575,0.22,399.0,
RANDOM,0.415,0.5865724381625441,0.22,,
RGCN_GAE,0.585,0.7381703470031545,0.22,,2.0
RGCN_GAE,0.605,0.7538940809968847,0.22,,3.0
RGCN_GAE,0.565,0.7220447284345048,0.22,,4.0
RGCN_GAE,0.535,0.6970684039087948,0.22,,5.0
RLP_PUL,0.565,0.7220447284345048,0.22,,
GCN_GAE,0.54,0.7012987012987013,0.22,,
CCRNE,0.59,0.7421383647798742,0.23,200.0,
MCLS,0.56,0.717948717948718,0.23,200.0,
LP_PUL,0.575,0.7301587301587301,0.23,200.0,
PU_LP,0.5769230769230769,0.7317073170731707,0.23,312.0,
RCSVM,0.36622073578595316,0.5361077111383109,0.23,598.0,
RANDOM,0.44,0.6111111111111112,0.23,,
RGCN_GAE,0.635,0.7767584097859327,0.23,,2.0
RGCN_GAE,0.615,0.7616099071207431,0.23,,3.0
RGCN_GAE,0.575,0.7301587301587301,0.23,,4.0
RGCN_GAE,0.565,0.7220447284345048,0.23,,5.0
RLP_PUL,0.575,0.7301587301587301,0.23,,
GCN_GAE,0.515,0.6798679867986799,0.23,,
CCRNE,0.54,0.7012987012987013,0.24,200.0,
MCLS,0.51,0.6754966887417219,0.24,200.0,
LP_PUL,0.555,0.7138263665594855,0.24,200.0,
PU_LP,0.56,0.717948717948718,0.24,325.0,
RCSVM,0.40711462450592883,0.5786516853932584,0.24,253.0,
RANDOM,0.5,0.6666666666666666,0.24,,
RGCN_GAE,0.6,0.75,0.24,,2.0
RGCN_GAE,0.555,0.7138263665594855,0.24,,3.0
RGCN_GAE,0.56,0.717948717948718,0.24,,4.0
RGCN_GAE,0.555,0.7138263665594855,0.24,,5.0
RLP_PUL,0.645,0.78419452887538,0.24,,
GCN_GAE,0.51,0.6754966887417219,0.24,,
CCRNE,0.53,0.6928104575163399,0.25,200.0,
MCLS,0.505,0.6710963455149501,0.25,200.0,
LP_PUL,0.555,0.7138263665594855,0.25,200.0,
PU_LP,0.5693215339233039,0.7255639097744361,0.25,339.0,
RCSVM,0.36504424778761063,0.5348460291734197,0.25,452.0,
RANDOM,0.445,0.615916955017301,0.25,,
RGCN_GAE,0.6,0.75,0.25,,2.0
RGCN_GAE,0.6,0.75,0.25,,3.0
RGCN_GAE,0.625,0.7692307692307693,0.25,,4.0
RGCN_GAE,0.56,0.717948717948718,0.25,,5.0
RLP_PUL,0.6,0.75,0.25,,
GCN_GAE,0.555,0.7138263665594855,0.25,,
