model,acc,f1,P,neg,L
LP_PUL,0.85,0.918918918918919,0.2,200.0,
PU_LP,0.8306997742663657,0.9075215782983971,0.2,443.0,
RCSVM,0.6221264367816092,0.7670504871567759,0.2,3480.0,
RANDOM,0.76,0.8636363636363636,0.2,,
RGCN_GAE,0.93,0.9637305699481865,0.2,,2.0
RGCN_GAE,0.85,0.918918918918919,0.2,,3.0
RGCN_GAE,0.895,0.9445910290237467,0.2,,4.0
RGCN_GAE,0.875,0.9333333333333333,0.2,,5.0
RLP_PUL,0.9,0.9473684210526315,0.2,,
GCN_GAE,0.865,0.9276139410187667,0.2,,
CCRNE,0.85,0.918918918918919,0.21,200.0,
MCLS,0.84,0.9130434782608695,0.21,200.0,
LP_PUL,0.87,0.93048128342246,0.21,200.0,
PU_LP,0.8172043010752689,0.8994082840236687,0.21,465.0,
RCSVM,0.5988425220834602,0.7490950657268051,0.21,3283.0,
RANDOM,0.76,0.8636363636363636,0.21,,
RGCN_GAE,0.955,0.9769820971867008,0.21,,2.0
RGCN_GAE,0.88,0.9361702127659575,0.21,,3.0
RGCN_GAE,0.84,0.9130434782608695,0.21,,4.0
RGCN_GAE,0.805,0.8919667590027701,0.21,,5.0
RLP_PUL,0.89,0.9417989417989417,0.21,,
GCN_GAE,0.835,0.9100817438692098,0.21,,
CCRNE,0.78,0.8764044943820225,0.22,200.0,
MCLS,0.905,0.9501312335958005,0.22,200.0,
LP_PUL,0.87,0.93048128342246,0.22,200.0,
PU_LP,0.8069815195071869,0.8931818181818182,0.22,487.0,
RCSVM,0.6002437538086532,0.7501904036557502,0.22,3282.0,
RANDOM,0.73,0.8439306358381503,0.22,,
RGCN_GAE,0.96,0.9795918367346939,0.22,,2.0
RGCN_GAE,0.935,0.9664082687338501,0.22,,3.0
RGCN_GAE,0.83,0.907103825136612,0.22,,4.0
RGCN_GAE,0.875,0.9333333333333333,0.22,,5.0
RLP_PUL,0.925,0.961038961038961,0.22,,
GCN_GAE,0.835,0.9100817438692098,0.22,,
CCRNE,0.835,0.9100817438692098,0.23,200.0,
MCLS,0.85,0.918918918918919,0.23,200.0,
LP_PUL,0.845,0.9159891598915989,0.23,200.0,
PU_LP,0.8015717092337917,0.8898582333696837,0.23,509.0,
RCSVM,0.6159222120935886,0.7623166603986461,0.23,3291.0,
RANDOM,0.82,0.9010989010989011,0.23,,
RGCN_GAE,0.895,0.9445910290237467,0.23,,2.0
RGCN_GAE,0.875,0.9333333333333333,0.23,,3.0
RGCN_GAE,0.815,0.8980716253443526,0.23,,4.0
RGCN_GAE,0.815,0.8980716253443526,0.23,,5.0
RLP_PUL,0.915,0.9556135770234987,0.23,,
GCN_GAE,0.83,0.907103825136612,0.23,,
CCRNE,0.84,0.9130434782608695,0.24,200.0,
MCLS,0.895,0.9445910290237467,0.24,200.0,
LP_PUL,0.87,0.93048128342246,0.24,200.0,
PU_LP,0.8097928436911488,0.894901144640999,0.24,531.0,
RCSVM,0.6144393241167435,0.7611798287345385,0.24,3255.0,
RANDOM,0.78,0.8764044943820225,0.24,,
RGCN_GAE,0.88,0.9361702127659575,0.24,,2.0
RGCN_GAE,0.855,0.921832884097035,0.24,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.24,,4.0
RGCN_GAE,0.85,0.918918918918919,0.24,,5.0
RLP_PUL,0.935,0.9664082687338501,0.24,,
GCN_GAE,0.845,0.9159891598915989,0.24,,
CCRNE,0.835,0.9100817438692098,0.25,200.0,
MCLS,0.885,0.9389920424403183,0.25,200.0,
LP_PUL,0.84,0.9130434782608695,0.25,200.0,
PU_LP,0.8372513562386981,0.9114173228346457,0.25,553.0,
RCSVM,0.610864040660737,0.7584302898836521,0.25,3148.0,
RANDOM,0.785,0.8795518207282913,0.25,,
RGCN_GAE,0.965,0.9821882951653944,0.25,,2.0
RGCN_GAE,0.845,0.9159891598915989,0.25,,3.0
RGCN_GAE,0.825,0.9041095890410958,0.25,,4.0
RGCN_GAE,0.815,0.8980716253443526,0.25,,5.0
RLP_PUL,0.905,0.9501312335958005,0.25,,
GCN_GAE,0.795,0.8857938718662952,0.25,,
